,id,name,interest,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
7,14116,Nurture Life,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
0,278,boohoo,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
1,338,Chanel,,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
2,352,Christian Dior,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
3,500,Fendi,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
4,935,NBC,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
5,1284,Target,,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
6,1446,Zara,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
7,14116,Nurture Life,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
0,278,boohoo,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
1,338,Chanel,,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
2,352,Christian Dior,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
3,500,Fendi,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
4,935,NBC,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
5,1284,Target,,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
6,1446,Zara,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
7,14116,Nurture Life,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
0,31,Activision Blizzard,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
2,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
3,1082,Puma,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
4,1238,Starbucks,"[{'id': 9, 'name': 'Coffee, Tea & Beverages'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
5,1284,Target,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
6,1773,TOMS,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
7,14502,Columbia,,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
0,31,Activision Blizzard,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
2,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
3,1082,Puma,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
4,1238,Starbucks,"[{'id': 9, 'name': 'Coffee, Tea & Beverages'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
5,1284,Target,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
6,1773,TOMS,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
7,14502,Columbia,,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
0,31,Activision Blizzard,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
2,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
3,1082,Puma,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
4,1238,Starbucks,"[{'id': 9, 'name': 'Coffee, Tea & Beverages'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
5,1284,Target,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
6,1773,TOMS,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
7,14502,Columbia,,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
0,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
0,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662646371
0,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1664431801
0,,,"[{'id': None, 'name': None}]",2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662974786
0,,,"[{'id': None, 'name': None}]",2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1664431437
0,,,"[{'id': None, 'name': None}]",2022-10-21 11:05:17.701729,Necklow,necklowco,txylorwillixms,1662645784
0,138,Apple,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
1,387,Costco,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
2,433,Dollar Tree,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
3,446,Dyson,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
4,525,Foot Locker,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
5,856,MasterCard Incorporated,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
6,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
7,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
8,1211,Sneakerhead,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
9,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
10,10233,Visa,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
11,14348,Trader Joe's,,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662975149
0,138,Apple,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
1,387,Costco,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
2,433,Dollar Tree,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
3,446,Dyson,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
4,525,Foot Locker,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
5,856,MasterCard Incorporated,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
6,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
7,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
8,1211,Sneakerhead,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
9,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
10,10233,Visa,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
11,14348,Trader Joe's,,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1664431802
0,138,Apple,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
1,387,Costco,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
2,433,Dollar Tree,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
3,446,Dyson,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
4,525,Foot Locker,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
5,856,MasterCard Incorporated,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
6,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
7,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
8,1211,Sneakerhead,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
9,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
10,10233,Visa,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
11,14348,Trader Joe's,,2022-10-21 11:05:17.701729,Necklow,necklowco,justbeingmelani,1662645473
0,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
1,1174,Sephora,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
2,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1664431672
0,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
1,1174,Sephora,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
2,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662645591
0,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
1,1174,Sephora,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
2,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,katiexfelton,1662974789
0,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
0,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
0,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
0,34,Adidas,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
2,258,BlackLove,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
3,280,Bosch,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
4,346,Chipotle Mexican Grill,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
5,658,IKEA,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
6,812,Lowe's,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
7,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
8,959,Nintendo,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
9,1080,Publix,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
10,1284,Target,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
11,1305,The Home Depot,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
12,1408,Walt Disney,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
13,1565,PlayStation,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
14,1916,Smashbox,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
15,10275,General Mills,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
16,14293,Ryobi,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
17,14358,ThirdLove,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
18,14516,doTERRA,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
0,34,Adidas,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
2,258,BlackLove,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
3,280,Bosch,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
4,346,Chipotle Mexican Grill,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
5,658,IKEA,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
6,812,Lowe's,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
7,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
8,959,Nintendo,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
9,1080,Publix,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
10,1284,Target,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
11,1305,The Home Depot,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
12,1408,Walt Disney,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
13,1565,PlayStation,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
14,1916,Smashbox,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
15,10275,General Mills,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
16,14293,Ryobi,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
17,14358,ThirdLove,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
18,14516,doTERRA,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
0,34,Adidas,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
2,258,BlackLove,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
3,280,Bosch,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
4,346,Chipotle Mexican Grill,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
5,658,IKEA,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
6,812,Lowe's,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
7,943,Netflix,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
8,959,Nintendo,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
9,1080,Publix,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
10,1284,Target,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
11,1305,The Home Depot,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
12,1408,Walt Disney,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
13,1565,PlayStation,"[{'id': 30, 'name': 'Gaming'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
14,1916,Smashbox,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
15,10275,General Mills,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
16,14293,Ryobi,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
17,14358,ThirdLove,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
18,14516,doTERRA,,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
0,,,"[{'id': None, 'name': None}]",2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662645709
0,,,"[{'id': None, 'name': None}]",2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1662974789
0,,,"[{'id': None, 'name': None}]",2022-10-21 11:05:17.701729,Necklow,necklowco,tasneemmahmoodd,1664431626
0,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
1,138,Apple,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
2,232,Bed Bath & Beyond,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
3,474,ESPN,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
4,593,H&M,,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
5,664,Influenster,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
6,1143,Sally Beauty Supply LLC,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
7,1174,Sephora,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
8,1284,Target,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
9,1357,ULTA Beauty,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
10,1371,Urban Decay Cosmetics,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
11,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
12,1408,Walt Disney,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
13,1446,Zara,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
14,14136,Overstock,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
15,14143,Redken,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
16,14196,Trip,"[{'id': 43, 'name': 'Travel, Tourism & Aviation'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
17,14281,Wayfair,,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
0,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
1,138,Apple,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
2,232,Bed Bath & Beyond,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
